Date,Open,High,Low,Close,Adj Close,Volume
2012-06-11,1.900000,1.960000,1.880000,1.960000,1.960000,4100
2012-06-12,1.900000,1.950000,1.820000,1.850000,1.850000,21800
2012-06-13,1.830000,1.950000,1.730000,1.850000,1.850000,56300
2012-06-14,1.790000,1.900000,1.780000,1.860000,1.860000,6100
2012-06-15,1.820000,1.940000,1.780000,1.850000,1.850000,5900
2012-06-18,1.870000,1.870000,1.760000,1.800000,1.800000,14300
2012-06-19,1.780000,1.830000,1.720000,1.760000,1.760000,78600
2012-06-20,1.750000,1.760000,1.720000,1.750000,1.750000,17400
2012-06-21,1.770000,1.770000,1.720000,1.760000,1.760000,9400
2012-06-22,1.750000,1.770000,1.730000,1.760000,1.760000,11000
2012-06-25,1.770000,1.770000,1.730000,1.730000,1.730000,16600
2012-06-26,1.740000,1.770000,1.720000,1.760000,1.760000,10500
2012-06-27,1.740000,1.760000,1.720000,1.740000,1.740000,6200
2012-06-28,1.750000,1.760000,1.700000,1.730000,1.730000,6600
2012-06-29,1.760000,1.790000,1.680000,1.740000,1.740000,21300
2012-07-02,1.830000,1.830000,1.680000,1.690000,1.690000,62300
2012-07-03,1.680000,1.760000,1.580000,1.640000,1.640000,27500
2012-07-05,1.620000,1.650000,1.620000,1.620000,1.620000,9400
2012-07-06,1.610000,1.610000,1.550000,1.550000,1.550000,21900
2012-07-09,1.620000,1.620000,1.520000,1.590000,1.590000,27500
2012-07-10,1.630000,1.630000,1.540000,1.620000,1.620000,37400
2012-07-11,1.600000,1.640000,1.450000,1.450000,1.450000,35900
2012-07-12,1.530000,1.580000,1.460000,1.540000,1.540000,14500
2012-07-13,1.540000,1.540000,1.440000,1.520000,1.520000,32200
2012-07-16,1.470000,1.500000,1.380000,1.440000,1.440000,41800
2012-07-17,1.450000,1.500000,1.300000,1.370000,1.370000,37800
2012-07-18,1.410000,1.410000,1.300000,1.320000,1.320000,61000
2012-07-19,1.300000,1.410000,1.300000,1.400000,1.400000,5200
2012-07-20,1.350000,1.400000,1.310000,1.390000,1.390000,9400
2012-07-23,1.360000,1.390000,1.320000,1.320000,1.320000,8100
2012-07-24,1.310000,1.380000,1.280000,1.360000,1.360000,27900
2012-07-25,1.380000,1.390000,1.300000,1.300000,1.300000,7300
2012-07-26,1.310000,1.430000,1.300000,1.370000,1.370000,8400
2012-07-27,1.310000,1.350000,1.310000,1.330000,1.330000,7600
2012-07-30,1.360000,1.440000,1.360000,1.420000,1.420000,14000
2012-07-31,1.450000,1.620000,1.420000,1.490000,1.490000,59300
2012-08-01,1.480000,1.480000,1.410000,1.420000,1.420000,10800
2012-08-02,1.420000,1.470000,1.390000,1.400000,1.400000,5000
2012-08-03,1.360000,1.370000,1.350000,1.360000,1.360000,11600
2012-08-06,1.360000,1.420000,1.180000,1.290000,1.290000,35100
2012-08-07,1.330000,1.350000,1.290000,1.320000,1.320000,23700
2012-08-08,1.300000,1.310000,1.290000,1.290000,1.290000,5000
2012-08-09,1.260000,1.340000,1.210000,1.270000,1.270000,37000
2012-08-10,1.260000,1.300000,1.220000,1.300000,1.300000,8700
2012-08-13,1.270000,1.310000,1.260000,1.270000,1.270000,8200
2012-08-14,1.290000,1.310000,1.210000,1.310000,1.310000,9900
2012-08-15,1.330000,1.330000,1.240000,1.260000,1.260000,15200
2012-08-16,1.220000,1.330000,1.210000,1.220000,1.220000,14800
2012-08-17,1.230000,1.230000,1.180000,1.190000,1.190000,19600
2012-08-20,1.180000,1.200000,1.150000,1.170000,1.170000,36400
2012-08-21,1.200000,1.200000,1.150000,1.190000,1.190000,31500
2012-08-22,1.190000,1.210000,1.020000,1.140000,1.140000,38300
2012-08-23,1.070000,1.120000,1.040000,1.060000,1.060000,16700
2012-08-24,1.090000,1.150000,1.080000,1.140000,1.140000,16100
2012-08-27,1.100000,1.150000,1.100000,1.140000,1.140000,4000
2012-08-28,1.160000,1.220000,1.110000,1.120000,1.120000,18000
2012-08-29,1.080000,1.190000,1.080000,1.140000,1.140000,18400
2012-08-30,1.180000,1.180000,1.100000,1.100000,1.100000,3900
2012-08-31,1.110000,1.180000,1.110000,1.140000,1.140000,8500
2012-09-04,1.160000,1.190000,1.130000,1.190000,1.190000,8200
2012-09-05,1.160000,1.190000,1.160000,1.190000,1.190000,9500
2012-09-06,1.160000,1.220000,1.160000,1.210000,1.210000,12500
2012-09-07,1.230000,1.230000,1.150000,1.230000,1.230000,7700
2012-09-10,1.210000,1.240000,1.160000,1.180000,1.180000,7600
2012-09-11,1.170000,1.240000,1.170000,1.190000,1.190000,4800
2012-09-12,1.160000,1.240000,1.160000,1.240000,1.240000,4400
2012-09-13,1.190000,1.200000,1.160000,1.170000,1.170000,11000
2012-09-14,1.150000,1.210000,1.150000,1.180000,1.180000,4900
2012-09-17,1.230000,1.240000,1.160000,1.220000,1.220000,21500
2012-09-18,1.230000,1.230000,1.200000,1.230000,1.230000,1400
2012-09-19,1.210000,1.250000,1.160000,1.170000,1.170000,25900
2012-09-20,1.220000,1.240000,1.200000,1.240000,1.240000,27400
2012-09-21,1.250000,1.250000,1.240000,1.240000,1.240000,15800
2012-09-24,1.220000,1.230000,1.210000,1.210000,1.210000,21600
2012-09-25,1.220000,1.260000,1.220000,1.220000,1.220000,7500
2012-09-26,1.210000,1.240000,1.180000,1.190000,1.190000,13600
2012-09-27,1.170000,1.240000,1.170000,1.170000,1.170000,4700
2012-09-28,1.170000,1.200000,1.170000,1.170000,1.170000,6000
2012-10-01,1.170000,1.210000,1.170000,1.170000,1.170000,5000
2012-10-02,1.190000,1.250000,1.180000,1.230000,1.230000,2400
2012-10-03,1.210000,1.250000,1.180000,1.200000,1.200000,3200
2012-10-04,1.210000,1.300000,1.170000,1.180000,1.180000,42600
2012-10-05,1.250000,1.250000,1.100000,1.110000,1.110000,8200
2012-10-08,1.120000,1.190000,1.100000,1.130000,1.130000,9200
2012-10-09,1.120000,1.300000,1.110000,1.120000,1.120000,14500
2012-10-10,1.210000,1.210000,1.120000,1.150000,1.150000,10000
2012-10-11,1.170000,1.280000,1.150000,1.260000,1.260000,11800
2012-10-12,1.170000,1.260000,1.170000,1.170000,1.170000,14300
2012-10-15,1.220000,1.240000,1.150000,1.220000,1.220000,28800
2012-10-16,1.180000,1.240000,1.180000,1.230000,1.230000,2100
2012-10-17,1.200000,1.250000,1.190000,1.240000,1.240000,7200
2012-10-18,1.250000,1.250000,1.130000,1.130000,1.130000,14800
2012-10-19,1.180000,1.220000,1.130000,1.210000,1.210000,2900
2012-10-22,1.220000,1.220000,1.170000,1.170000,1.170000,7700
2012-10-23,1.200000,1.220000,1.170000,1.220000,1.220000,12400
2012-10-24,1.220000,1.220000,1.190000,1.210000,1.210000,2700
2012-10-25,1.170000,1.170000,1.170000,1.170000,1.170000,200
2012-10-26,1.190000,1.190000,1.170000,1.180000,1.180000,5400
2012-10-31,1.170000,1.210000,1.170000,1.210000,1.210000,2600
2012-11-01,1.220000,1.230000,1.140000,1.210000,1.210000,20700
2012-11-02,1.180000,1.240000,1.160000,1.220000,1.220000,14300
2012-11-05,1.240000,1.260000,1.210000,1.260000,1.260000,27900
2012-11-06,1.250000,1.300000,1.170000,1.270000,1.270000,7700
2012-11-07,1.290000,1.290000,1.130000,1.210000,1.210000,27800
2012-11-08,1.170000,1.200000,1.160000,1.160000,1.160000,6200
2012-11-09,1.190000,1.230000,1.180000,1.230000,1.230000,8800
2012-11-12,1.190000,1.240000,1.190000,1.220000,1.220000,2700
2012-11-13,1.230000,1.250000,1.200000,1.210000,1.210000,5600
2012-11-14,1.190000,1.250000,1.190000,1.250000,1.250000,17700
2012-11-15,1.190000,1.200000,1.140000,1.140000,1.140000,5000
2012-11-16,1.130000,1.210000,1.130000,1.160000,1.160000,33000
2012-11-19,1.140000,1.210000,1.140000,1.170000,1.170000,2200
2012-11-20,1.160000,1.220000,1.140000,1.180000,1.180000,33000
2012-11-21,1.160000,1.180000,1.160000,1.180000,1.180000,1800
2012-11-23,1.150000,1.210000,1.150000,1.180000,1.180000,4200
2012-11-26,1.150000,1.200000,1.150000,1.190000,1.190000,7000
2012-11-27,1.180000,1.180000,1.150000,1.150000,1.150000,4800
2012-11-28,1.150000,1.200000,1.150000,1.200000,1.200000,9400
2012-11-29,1.180000,1.240000,1.170000,1.240000,1.240000,3400
2012-11-30,1.250000,1.250000,1.170000,1.210000,1.210000,25400
2012-12-03,1.170000,1.200000,1.160000,1.200000,1.200000,12300
2012-12-04,1.170000,1.230000,1.170000,1.180000,1.180000,1200
2012-12-05,1.230000,1.230000,1.200000,1.230000,1.230000,4300
2012-12-06,1.180000,1.230000,1.110000,1.140000,1.140000,25500
2012-12-07,1.160000,1.170000,1.150000,1.170000,1.170000,6400
2012-12-10,1.110000,1.170000,1.110000,1.150000,1.150000,16600
2012-12-11,1.190000,1.190000,1.150000,1.170000,1.170000,13300
2012-12-12,1.110000,1.180000,1.110000,1.130000,1.130000,5300
2012-12-13,1.170000,1.170000,1.120000,1.140000,1.140000,10500
2012-12-14,1.120000,1.240000,1.080000,1.210000,1.210000,23900
2012-12-17,1.240000,1.240000,1.090000,1.210000,1.210000,55500
2012-12-18,1.190000,1.220000,1.100000,1.220000,1.220000,24900
2012-12-19,1.170000,1.240000,1.160000,1.240000,1.240000,13700
2012-12-20,1.240000,1.240000,1.160000,1.200000,1.200000,42100
2012-12-21,1.210000,1.250000,1.150000,1.250000,1.250000,53300
2012-12-24,1.220000,1.230000,1.170000,1.220000,1.220000,4500
2012-12-26,1.180000,1.240000,1.160000,1.240000,1.240000,8500
2012-12-27,1.190000,1.300000,1.130000,1.130000,1.130000,80200
2012-12-28,1.170000,1.230000,1.170000,1.190000,1.190000,32900
2012-12-31,1.210000,1.500000,1.210000,1.480000,1.480000,209500
2013-01-02,1.480000,1.950000,1.480000,1.510000,1.510000,264400
2013-01-03,1.720000,1.940000,1.560000,1.640000,1.640000,130900
2013-01-04,1.580000,1.800000,1.580000,1.610000,1.610000,78300
2013-01-07,1.610000,1.750000,1.490000,1.610000,1.610000,70500
2013-01-08,1.650000,1.660000,1.430000,1.620000,1.620000,64500
2013-01-09,1.620000,1.800000,1.500000,1.600000,1.600000,110200
2013-01-10,1.570000,1.660000,1.570000,1.620000,1.620000,20800
2013-01-11,1.670000,1.680000,1.600000,1.640000,1.640000,53900
2013-01-14,1.800000,1.800000,1.600000,1.640000,1.640000,48600
2013-01-15,1.600000,1.650000,1.600000,1.630000,1.630000,23900
2013-01-16,1.700000,1.760000,1.660000,1.720000,1.720000,52200
2013-01-17,1.720000,1.780000,1.720000,1.720000,1.720000,23000
2013-01-18,1.750000,1.750000,1.720000,1.740000,1.740000,65600
2013-01-22,1.800000,1.800000,1.750000,1.790000,1.790000,52500
2013-01-23,1.820000,1.980000,1.750000,1.900000,1.900000,187900
2013-01-24,1.900000,2.000000,1.900000,1.940000,1.940000,97100
2013-01-25,1.970000,1.980000,1.850000,1.850000,1.850000,29900
2013-01-28,1.850000,1.950000,1.850000,1.870000,1.870000,23800
2013-01-29,1.790000,1.950000,1.710000,1.910000,1.910000,192800
2013-01-30,1.890000,1.900000,1.830000,1.880000,1.880000,42100
2013-01-31,1.860000,1.870000,1.800000,1.870000,1.870000,22600
2013-02-01,1.870000,1.870000,1.800000,1.810000,1.810000,10800
2013-02-04,1.760000,1.860000,1.760000,1.800000,1.800000,33100
2013-02-05,1.800000,1.840000,1.800000,1.820000,1.820000,34000
2013-02-06,1.850000,1.920000,1.830000,1.860000,1.860000,30100
2013-02-07,1.860000,1.890000,1.860000,1.860000,1.860000,19900
2013-02-08,1.900000,1.900000,1.820000,1.880000,1.880000,44600
2013-02-11,1.850000,1.900000,1.850000,1.850000,1.850000,21400
2013-02-12,1.830000,1.890000,1.830000,1.870000,1.870000,9300
2013-02-13,1.880000,1.880000,1.850000,1.860000,1.860000,6000
2013-02-14,1.850000,1.870000,1.830000,1.850000,1.850000,11000
2013-02-15,1.860000,1.880000,1.830000,1.870000,1.870000,20400
2013-02-19,1.880000,1.950000,1.880000,1.930000,1.930000,93600
2013-02-20,1.930000,2.040000,1.930000,1.980000,1.980000,32100
2013-02-21,2.020000,2.060000,1.980000,2.010000,2.010000,55200
2013-02-22,2.100000,2.150000,2.020000,2.090000,2.090000,116900
2013-02-25,2.050000,2.170000,2.050000,2.100000,2.100000,64700
2013-02-26,2.100000,2.110000,2.000000,2.020000,2.020000,80500
2013-02-27,2.050000,2.060000,2.020000,2.020000,2.020000,3300
2013-02-28,2.030000,2.030000,2.000000,2.000000,2.000000,47700
2013-03-01,1.980000,2.020000,1.830000,1.990000,1.990000,72300
2013-03-04,1.960000,1.990000,1.880000,1.990000,1.990000,18800
2013-03-05,1.990000,1.990000,1.970000,1.970000,1.970000,19400
2013-03-06,1.980000,2.000000,1.970000,1.980000,1.980000,5700
2013-03-07,1.930000,2.000000,1.890000,1.980000,1.980000,13800
2013-03-08,2.040000,2.080000,1.980000,1.990000,1.990000,41100
2013-03-11,2.030000,2.070000,1.980000,2.000000,2.000000,35800
2013-03-12,2.000000,2.060000,2.000000,2.030000,2.030000,17000
2013-03-13,2.050000,2.080000,2.000000,2.070000,2.070000,55600
2013-03-14,2.060000,2.080000,2.010000,2.020000,2.020000,39300
2013-03-15,2.020000,2.050000,2.020000,2.030000,2.030000,33100
2013-03-18,2.020000,2.060000,2.020000,2.050000,2.050000,52300
2013-03-19,2.020000,2.050000,2.010000,2.020000,2.020000,34400
2013-03-20,2.020000,2.030000,2.000000,2.020000,2.020000,38200
2013-03-21,2.010000,2.040000,2.010000,2.040000,2.040000,20200
2013-03-22,2.040000,2.050000,2.010000,2.010000,2.010000,112200
2013-03-25,2.040000,2.050000,2.020000,2.050000,2.050000,29000
2013-03-26,2.050000,2.070000,2.050000,2.050000,2.050000,32000
2013-03-27,2.060000,2.100000,2.050000,2.060000,2.060000,64500
2013-03-28,2.060000,2.060000,2.050000,2.050000,2.050000,24800
2013-04-01,2.020000,2.080000,2.020000,2.050000,2.050000,17200
2013-04-02,2.050000,2.080000,2.030000,2.030000,2.030000,19200
2013-04-03,2.060000,2.060000,2.040000,2.040000,2.040000,9700
2013-04-04,2.070000,2.070000,2.040000,2.040000,2.040000,3500
2013-04-05,2.070000,2.080000,2.050000,2.060000,2.060000,8200
2013-04-08,2.070000,2.080000,2.060000,2.080000,2.080000,5000
2013-04-09,2.070000,2.080000,2.070000,2.070000,2.070000,43600
2013-04-10,2.080000,2.080000,2.070000,2.070000,2.070000,6700
2013-04-11,2.080000,2.100000,2.070000,2.080000,2.080000,50000
2013-04-12,2.080000,2.090000,2.080000,2.080000,2.080000,2200
2013-04-15,2.080000,2.110000,2.080000,2.110000,2.110000,12300
2013-04-16,2.050000,2.090000,2.050000,2.080000,2.080000,16300
2013-04-17,2.120000,2.120000,2.060000,2.070000,2.070000,13900
2013-04-18,2.070000,2.080000,2.070000,2.070000,2.070000,10900
2013-04-19,2.070000,2.070000,1.910000,1.960000,1.960000,16300
2013-04-22,1.970000,2.030000,1.970000,1.970000,1.970000,8200
2013-04-23,1.970000,2.050000,1.950000,1.950000,1.950000,33100
2013-04-24,1.950000,2.100000,1.830000,1.970000,1.970000,23600
2013-04-25,1.950000,1.980000,1.860000,1.860000,1.860000,11400
2013-04-26,1.880000,1.900000,1.860000,1.870000,1.870000,3600
2013-04-29,1.870000,1.940000,1.870000,1.880000,1.880000,8700
2013-04-30,1.870000,2.140000,1.870000,2.010000,2.010000,50800
2013-05-01,1.990000,2.090000,1.950000,2.040000,2.040000,20700
2013-05-02,2.010000,2.010000,2.000000,2.000000,2.000000,9000
2013-05-03,1.980000,1.980000,1.890000,1.890000,1.890000,8600
2013-05-06,1.900000,2.020000,1.900000,1.970000,1.970000,7000
2013-05-07,1.940000,2.000000,1.920000,1.920000,1.920000,7200
2013-05-08,1.900000,1.900000,1.880000,1.890000,1.890000,4500
2013-05-09,1.870000,1.920000,1.790000,1.790000,1.790000,14700
2013-05-10,1.820000,2.050000,1.760000,2.040000,2.040000,52200
2013-05-13,2.050000,2.050000,1.870000,1.950000,1.950000,8600
2013-05-14,2.000000,2.050000,1.890000,1.990000,1.990000,16500
2013-05-15,1.930000,2.000000,1.860000,1.990000,1.990000,15900
2013-05-16,1.960000,2.040000,1.870000,2.000000,2.000000,9800
2013-05-17,1.880000,1.980000,1.880000,1.980000,1.980000,11700
2013-05-20,1.980000,2.050000,1.910000,1.950000,1.950000,17600
2013-05-21,2.000000,2.020000,1.920000,2.020000,2.020000,4400
2013-05-22,2.010000,2.010000,1.950000,1.960000,1.960000,10300
2013-05-23,2.010000,2.010000,1.830000,1.940000,1.940000,9100
2013-05-24,2.000000,2.010000,1.950000,2.000000,2.000000,14100
2013-05-28,2.010000,2.100000,1.960000,2.000000,2.000000,42000
2013-05-29,1.960000,2.050000,1.960000,1.960000,1.960000,10100
2013-05-30,2.000000,2.000000,1.920000,1.920000,1.920000,1800
2013-05-31,1.900000,1.950000,1.900000,1.920000,1.920000,5700
2013-06-03,1.910000,2.000000,1.910000,1.950000,1.950000,11000
2013-06-04,1.950000,1.970000,1.860000,1.910000,1.910000,9500
2013-06-05,1.900000,1.900000,1.850000,1.860000,1.860000,2400
2013-06-06,2.000000,2.020000,1.870000,2.000000,2.000000,25700
2013-06-07,2.000000,2.000000,1.860000,1.900000,1.900000,21500
2013-06-10,1.860000,2.000000,1.860000,1.990000,1.990000,12200
2013-06-11,1.930000,2.000000,1.930000,2.000000,2.000000,1900
2013-06-12,1.960000,2.010000,1.900000,2.000000,2.000000,9900
2013-06-13,1.950000,2.010000,1.910000,2.000000,2.000000,5600
2013-06-14,2.010000,2.010000,1.900000,1.960000,1.960000,10400
2013-06-17,1.980000,1.980000,1.900000,1.950000,1.950000,3300
2013-06-18,1.970000,2.000000,1.700000,1.970000,1.970000,63400
2013-06-19,1.920000,1.980000,1.830000,1.970000,1.970000,9000
2013-06-20,1.870000,1.970000,1.820000,1.930000,1.930000,13900
2013-06-21,1.890000,2.000000,1.850000,1.920000,1.920000,42300
2013-06-24,1.990000,2.000000,1.800000,1.990000,1.990000,26200
2013-06-25,1.980000,1.990000,1.860000,1.930000,1.930000,5500
2013-06-26,1.910000,1.990000,1.810000,1.910000,1.910000,3400
2013-06-27,1.930000,1.950000,1.820000,1.940000,1.940000,2300
2013-06-28,1.890000,1.950000,1.790000,1.900000,1.900000,17300
2013-07-01,1.820000,1.950000,1.820000,1.900000,1.900000,17000
2013-07-02,1.950000,1.960000,1.900000,1.960000,1.960000,23200
2013-07-03,1.920000,1.930000,1.900000,1.900000,1.900000,3000
2013-07-05,1.860000,1.950000,1.860000,1.920000,1.920000,15300
2013-07-08,1.950000,1.960000,1.870000,1.960000,1.960000,14000
2013-07-09,1.900000,1.960000,1.870000,1.930000,1.930000,4200
2013-07-10,1.960000,1.970000,1.910000,1.920000,1.920000,6600
2013-07-11,1.950000,1.990000,1.910000,1.920000,1.920000,25700
2013-07-12,1.910000,1.990000,1.910000,1.930000,1.930000,11700
2013-07-15,1.900000,1.930000,1.900000,1.900000,1.900000,15700
2013-07-16,1.900000,1.910000,1.900000,1.910000,1.910000,18200
2013-07-17,1.990000,1.990000,1.900000,1.900000,1.900000,12300
2013-07-18,1.900000,1.970000,1.900000,1.920000,1.920000,8100
2013-07-19,1.900000,1.970000,1.900000,1.900000,1.900000,2600
2013-07-22,1.890000,1.940000,1.860000,1.900000,1.900000,18200
2013-07-23,1.890000,1.940000,1.890000,1.900000,1.900000,7200
2013-07-24,1.900000,1.940000,1.900000,1.900000,1.900000,2000
2013-07-25,1.940000,1.940000,1.860000,1.870000,1.870000,8300
2013-07-26,1.870000,1.920000,1.870000,1.890000,1.890000,12200
2013-07-29,1.870000,1.900000,1.870000,1.880000,1.880000,6600
2013-07-30,1.880000,1.900000,1.880000,1.880000,1.880000,1600
2013-07-31,1.880000,1.900000,1.870000,1.890000,1.890000,21100
2013-08-01,1.900000,1.900000,1.870000,1.890000,1.890000,3400
2013-08-02,1.870000,1.910000,1.870000,1.900000,1.900000,29100
